timestamp,altitude,azimuth,distance,ra,dec,elongation,temperature,pressure,main_compounds,notes
2025-05-19T23:23:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:24:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:25:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:26:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:27:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:28:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:29:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:30:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:31:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:32:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:33:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:34:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:35:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:36:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:37:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:38:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:39:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:40:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:41:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:42:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:43:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:44:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:45:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:46:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:47:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:48:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:49:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:50:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:51:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:52:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:53:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:54:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:55:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:56:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:57:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:58:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-19T23:59:28.323766,49.38,223.12,0.7296,13.46,-3.28,35.42,212.17,1.01,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:00:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:01:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:02:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:03:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:04:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:05:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:06:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:07:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:08:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:09:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:10:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:11:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:12:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:13:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:14:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:15:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:16:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:17:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:18:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:19:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:20:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:21:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:22:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:23:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:24:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:25:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:26:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:27:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:28:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:29:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:30:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:31:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:32:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:33:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:34:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:35:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:36:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:37:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:38:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:39:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:40:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:41:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:42:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:43:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:44:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:45:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:46:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:47:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:48:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:49:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:50:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:51:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:52:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
2025-05-20T00:53:28.323766,35.00,180.00,0.7200,12.50,-5.20,45.00,210.50,1.02,CO2,N2,SO2,Unusual thermal gradient observed
